Unnamed: 0,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,Recency,Frequency,MonetaryValue,R_quartile,F_quartile,M_quartile,RFM_score,RFM_segment,customer_category
17321,17322,61,2268,2017-08-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17,14.229999999999997,35.0,8.0,4473.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
17322,17323,19,1413,2017-12-16,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,4.8,3.0,6.0,3277.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
17323,17324,71,3387,2017-08-13,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2013-06-09,737.1700000000001,82.0,8.0,5318.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
17324,17325,8,2044,2017-04-25,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1991-11-07,187.38999999999987,5.0,5.0,3977.0,4.0,2.0,3.0,423.0,Mid Value,Becoming Loyal
17325,17326,66,3433,2017-09-11,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,64.92999999999995,0.0,10.0,5925.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
17326,17327,31,1189,2017-09-30,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2004-08-07,547.28,47.0,4.0,1472.0,2.0,1.0,1.0,211.0,Low Value,Almost Lost Customer
17327,17328,80,1275,2017-06-09,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2005-05-10,139.2299999999999,149.0,6.0,1540.0,1.0,2.0,1.0,121.0,Low Value,Evasive Customer
17328,17329,42,447,2017-09-30,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19,199.0999999999999,0.0,6.0,2781.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
17329,17330,33,1027,2017-08-12,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11,144.26,24.0,6.0,1449.0,3.0,2.0,1.0,321.0,Mid Value,Late Bloomer
17330,17331,26,2236,2017-04-14,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2003-03-18,1230.3000000000002,1.0,3.0,2123.0,4.0,1.0,2.0,412.0,Low Value,Recent Customer
17331,17332,0,1702,2017-02-20,1.0,Approved,,,,,226.94,,,,14.0,7.0,2185.0,4.0,3.0,2.0,432.0,Mid Value,Becoming Loyal
17332,17333,11,2765,2017-11-14,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2013-03-12,509.97,46.0,6.0,2995.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
17333,17334,69,2997,2017-08-28,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,198.22000000000003,31.0,6.0,2035.0,3.0,2.0,2.0,322.0,Mid Value,Late Bloomer
17334,17335,62,1653,2017-05-07,,Approved,Solex,Standard,medium,medium,478.16,298.72,2005-10-22,179.44,33.0,5.0,2843.0,3.0,2.0,2.0,322.0,Mid Value,Late Bloomer
17335,17336,61,642,2017-12-06,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17,14.229999999999997,24.0,7.0,2724.0,3.0,3.0,2.0,332.0,Mid Value,Potential Customer
17336,17337,89,1507,2017-01-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,1999-12-04,1230.27,16.0,4.0,3468.0,4.0,1.0,3.0,413.0,Low Value,Recent Customer
17337,17338,77,2424,2017-04-19,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2015-08-10,445.2099999999999,67.0,7.0,2446.0,2.0,3.0,2.0,232.0,Mid Value,Losing Customer
17338,17339,4,2288,2017-07-02,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17,1383.61,29.0,6.0,4438.0,3.0,2.0,4.0,324.0,Mid Value,Potential Customer
17339,17340,0,3407,2017-10-28,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04,45.96000000000001,18.0,8.0,3669.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
17340,17341,6,1670,2017-03-02,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07,91.15,60.0,9.0,5073.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
17341,17342,25,2025,2017-02-13,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2016-11-22,709.34,138.0,4.0,2183.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
17342,17343,85,3402,2017-08-18,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02,547.28,12.0,9.0,6036.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
17343,17344,69,2262,2017-09-22,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2006-05-22,198.22000000000003,75.0,4.0,1502.0,2.0,1.0,1.0,211.0,Low Value,Almost Lost Customer
17344,17345,9,2750,2017-06-11,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,1991-08-05,133.7800000000002,42.0,11.0,5964.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
17345,17346,8,340,2017-09-16,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2014-03-03,187.38999999999987,30.0,8.0,2781.0,3.0,4.0,2.0,342.0,Mid Value,Potential Customer
17346,17347,22,1032,2017-08-27,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2011-05-07,15.080000000000004,30.0,8.0,3191.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
17347,17348,70,1068,2017-09-23,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2014-10-10,198.29,4.0,14.0,4841.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
17348,17349,58,238,2017-03-19,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2012-05-18,771.12,107.0,5.0,3112.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
17349,17350,52,2781,2017-07-16,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2009-04-12,450.77,73.0,4.0,1289.0,2.0,1.0,1.0,211.0,Low Value,Almost Lost Customer
17350,17351,82,1247,2017-10-01,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10,459.46000000000015,90.0,4.0,2848.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
17351,17352,48,3202,2017-06-10,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-04-10,812.44,11.0,8.0,4083.0,4.0,4.0,3.0,443.0,High Value,Very Loyal
17352,17353,69,567,2017-10-31,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,198.22000000000003,60.0,4.0,439.0,2.0,1.0,1.0,211.0,Low Value,Almost Lost Customer
17353,17354,51,110,2017-02-24,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,802.26,14.0,7.0,2621.0,4.0,3.0,2.0,432.0,Mid Value,Becoming Loyal
17354,17355,78,1983,2017-10-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2015-08-02,1055.82,2.0,4.0,3061.0,4.0,1.0,3.0,413.0,Low Value,Recent Customer
17355,17356,0,3309,2017-08-23,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2013-06-09,72.59999999999997,24.0,5.0,2221.0,3.0,2.0,2.0,322.0,Mid Value,Late Bloomer
17356,17357,76,272,2017-08-14,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10,128.45999999999992,91.0,7.0,3842.0,1.0,3.0,3.0,133.0,Low Value,Almost Lost Customer
17357,17358,100,637,2017-03-08,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05,152.54999999999995,7.0,13.0,5402.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
17358,17359,13,2213,2017-07-25,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09,574.6200000000001,15.0,5.0,4212.0,4.0,2.0,4.0,424.0,Mid Value,Becoming Loyal
17359,17360,18,1199,2017-08-27,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12,143.82,43.0,8.0,2037.0,3.0,4.0,2.0,342.0,Mid Value,Potential Customer
17360,17361,56,2932,2017-02-25,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04,45.96000000000001,19.0,10.0,5823.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
17361,17362,43,2248,2017-01-20,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04,502.47,51.0,8.0,3914.0,2.0,4.0,3.0,243.0,Mid Value,Losing Customer
17362,17363,0,2974,2017-07-24,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23,179.44,159.0,2.0,255.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
17363,17364,49,2953,2017-07-17,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,2006-11-10,327.9799999999999,75.0,5.0,2881.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
17364,17365,0,838,2017-06-18,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26,25.08999999999999,41.0,4.0,1966.0,3.0,1.0,2.0,312.0,Low Value,Late Bloomer
17365,17366,18,544,2017-03-14,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1997-08-25,459.46000000000015,173.0,4.0,2246.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
17366,17367,27,3315,2017-02-27,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2003-03-18,110.80999999999996,1.0,7.0,4892.0,4.0,3.0,4.0,434.0,High Value,Very Loyal
17367,17368,29,1166,2017-07-20,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2016-11-22,135.84999999999997,14.0,6.0,2539.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
17368,17369,91,785,2017-07-03,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2000-11-03,25.08999999999999,18.0,6.0,1813.0,3.0,2.0,1.0,321.0,Mid Value,Late Bloomer
17369,17370,0,2299,2017-10-24,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07,91.15,59.0,6.0,3142.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
17370,17371,19,3150,2017-04-16,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08,4.8,87.0,8.0,1234.0,1.0,4.0,1.0,141.0,Low Value,Almost Lost Customer
17371,17372,4,694,2017-04-10,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2003-03-18,451.6500000000001,7.0,5.0,2400.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
17372,17373,45,2966,2017-01-07,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2006-10-01,356.5,32.0,5.0,2629.0,3.0,2.0,2.0,322.0,Mid Value,Late Bloomer
17373,17374,26,541,2017-08-15,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,2016-11-22,1230.3000000000002,137.0,5.0,2755.0,1.0,2.0,2.0,122.0,Low Value,Evasive Customer
17374,17375,42,1364,2017-06-04,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19,199.0999999999999,64.0,5.0,2329.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
17375,17376,63,1233,2017-05-04,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1992-10-02,1383.61,14.0,9.0,6634.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
17376,17377,63,2620,2017-06-10,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17,1383.61,30.0,8.0,4919.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
17377,17378,75,2391,2017-06-02,0.0,Cancelled,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,1010.02,12.0,10.0,5862.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
17378,17379,82,2293,2017-05-14,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10,459.46000000000015,85.0,5.0,1410.0,2.0,2.0,1.0,221.0,Mid Value,High Risk Customer
17379,17380,73,2434,2017-04-05,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,1612.25,0.0,9.0,6874.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
17380,17381,2,554,2017-11-22,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-09-15,17.869999999999997,38.0,3.0,1670.0,3.0,1.0,1.0,311.0,Low Value,Losing Customer
17381,17382,38,117,2017-02-25,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2001-11-25,751.02,5.0,10.0,6917.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
17382,17383,43,2640,2017-07-12,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04,502.47,67.0,11.0,4246.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
17383,17384,58,924,2017-08-27,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18,771.12,109.0,9.0,3544.0,1.0,4.0,3.0,143.0,Low Value,Almost Lost Customer
17384,17385,96,623,2017-05-13,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09,641.64,93.0,3.0,1636.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
17385,17386,91,796,2017-07-25,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26,25.08999999999999,6.0,7.0,3815.0,4.0,3.0,3.0,433.0,High Value,Becoming Loyal
17386,17387,72,2410,2017-11-24,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2000-05-22,90.09999999999997,36.0,7.0,3695.0,3.0,3.0,3.0,333.0,High Value,Potential Customer
17387,17388,83,2475,2017-03-17,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,1408.91,85.0,7.0,6245.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
17388,17389,38,2989,2017-10-21,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2011-08-29,1702.5499999999995,70.0,9.0,6845.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
17389,17390,85,2101,2017-11-16,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1999-06-23,547.28,20.0,10.0,7332.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
17390,17391,83,371,2017-09-20,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,1408.91,9.0,5.0,5004.0,4.0,2.0,4.0,424.0,Mid Value,Becoming Loyal
17391,17392,0,1333,2017-12-23,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23,179.44,7.0,3.0,1924.0,4.0,1.0,2.0,412.0,Low Value,Recent Customer
17392,17393,56,1501,2017-06-16,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1991-01-21,45.96000000000001,53.0,5.0,1636.0,2.0,2.0,1.0,221.0,Mid Value,High Risk Customer
17393,17394,20,933,2017-12-30,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1996-04-05,195.33999999999992,0.0,5.0,2817.0,4.0,2.0,2.0,422.0,Mid Value,Becoming Loyal
17394,17395,91,3063,2017-08-09,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26,25.08999999999999,92.0,5.0,1065.0,1.0,2.0,1.0,121.0,Low Value,Evasive Customer
17395,17396,100,1765,2017-03-30,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,2003-08-05,152.54999999999995,46.0,6.0,4439.0,2.0,2.0,4.0,224.0,Mid Value,High Risk Customer
17396,17397,40,1898,2017-05-06,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,583.2700000000001,55.0,7.0,4787.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
17397,17398,79,121,2017-01-06,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,737.5699999999999,111.0,4.0,2892.0,1.0,1.0,3.0,113.0,Low Value,Evasive Customer
17398,17399,0,2887,2017-02-17,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26,25.08999999999999,24.0,9.0,6202.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
17399,17400,75,340,2017-02-04,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2015-08-10,1010.02,30.0,8.0,2781.0,3.0,4.0,2.0,342.0,Mid Value,Potential Customer
17400,17401,69,3439,2017-08-22,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1995-10-24,198.22000000000003,74.0,6.0,2109.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
17401,17402,91,1947,2017-08-27,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2013-06-09,25.08999999999999,35.0,9.0,3974.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
17402,17403,64,2447,2017-08-19,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2015-05-21,872.8900000000001,39.0,7.0,3068.0,3.0,3.0,3.0,333.0,High Value,Potential Customer
17403,17404,56,2907,2017-07-06,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,75.75,74.0,7.0,5213.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
17404,17405,8,3395,2017-10-02,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16,187.38999999999987,9.0,7.0,2586.0,4.0,3.0,2.0,432.0,Mid Value,Becoming Loyal
17405,17406,52,975,2017-05-23,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25,450.77,10.0,9.0,3962.0,4.0,4.0,3.0,443.0,High Value,Very Loyal
17406,17407,61,1245,2017-04-02,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17,14.229999999999997,71.0,7.0,2596.0,2.0,3.0,2.0,232.0,Mid Value,Losing Customer
17407,17408,75,3315,2017-04-16,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22,1010.02,1.0,7.0,4892.0,4.0,3.0,4.0,434.0,High Value,Very Loyal
17408,17409,92,269,2017-06-04,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2002-10-10,155.6500000000001,168.0,5.0,1668.0,1.0,2.0,1.0,121.0,Low Value,Evasive Customer
17409,17410,89,3062,2017-05-09,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,1993-04-20,1305.25,46.0,6.0,2857.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
17410,17411,9,550,2017-12-16,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07,75.13999999999999,14.0,5.0,1437.0,4.0,2.0,1.0,421.0,Mid Value,Recent Customer
17411,17412,44,2602,2017-10-20,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09,1660.88,71.0,8.0,4240.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
17412,17413,80,2923,2017-04-16,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25,139.2299999999999,13.0,7.0,3149.0,4.0,3.0,3.0,433.0,High Value,Becoming Loyal
17413,17414,64,2243,2017-06-30,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2010-08-20,872.8900000000001,183.0,3.0,1115.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
17414,17415,84,165,2017-03-23,,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18,75.48000000000002,8.0,9.0,6182.0,4.0,4.0,4.0,444.0,High Value,Platinum Customer
17415,17416,69,2189,2017-07-19,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,445.2099999999999,40.0,10.0,4914.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
17416,17417,0,3208,2017-05-12,1.0,Cancelled,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11,198.29,53.0,8.0,4121.0,2.0,4.0,3.0,243.0,Mid Value,Losing Customer
17417,17418,49,1375,2017-10-09,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1997-10-04,133.38,82.0,5.0,1849.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
17418,17419,93,578,2017-02-14,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2007-12-11,583.2700000000001,199.0,7.0,2754.0,1.0,3.0,2.0,132.0,Low Value,Almost Lost Customer
17419,17420,0,281,2017-12-21,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,1997-08-25,110.56,9.0,4.0,2233.0,4.0,1.0,2.0,412.0,Low Value,Recent Customer
17420,17421,17,888,2017-10-23,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,409.8600000000001,68.0,5.0,2278.0,2.0,2.0,2.0,222.0,Mid Value,High Risk Customer
17421,17422,1,553,2017-02-22,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,448.68,19.0,6.0,2566.0,3.0,2.0,2.0,322.0,Mid Value,Late Bloomer
17422,17423,80,2671,2017-09-21,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25,139.2299999999999,100.0,7.0,3015.0,1.0,3.0,3.0,133.0,Low Value,Almost Lost Customer
17423,17424,21,195,2017-12-20,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1991-11-10,690.49,0.0,7.0,9633.0,4.0,3.0,4.0,434.0,High Value,Very Loyal
17424,17425,0,61,2017-11-01,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07,91.15,47.0,7.0,4254.0,2.0,3.0,4.0,234.0,Mid Value,Losing Customer
17425,17426,0,2474,2017-05-03,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2005-10-22,179.44,31.0,8.0,4958.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
17426,17427,0,966,2017-01-05,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2012-05-18,179.44,13.0,4.0,527.0,4.0,1.0,1.0,411.0,Low Value,Recent Customer
17427,17428,48,3094,2017-02-28,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2003-02-16,812.44,161.0,7.0,2859.0,1.0,3.0,3.0,133.0,Low Value,Almost Lost Customer
17428,17429,88,2093,2017-09-23,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09,182.81000000000017,60.0,6.0,3660.0,2.0,2.0,3.0,223.0,Mid Value,High Risk Customer
17429,17430,52,2832,2017-07-09,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2009-04-12,450.77,23.0,9.0,3531.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
17430,17431,89,2229,2017-12-09,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2016-03-29,1305.25,21.0,4.0,2114.0,3.0,1.0,2.0,312.0,Low Value,Late Bloomer
17431,17432,0,2135,2017-08-15,1.0,Approved,,,,,1196.65,,,,137.0,2.0,217.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
17432,17433,52,1784,2017-10-20,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2009-04-12,450.77,71.0,4.0,1239.0,2.0,1.0,1.0,211.0,Low Value,Almost Lost Customer
17433,17434,49,857,2017-05-20,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-10-02,327.9799999999999,24.0,5.0,3721.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
17434,17435,90,120,2017-08-09,,Approved,Solex,Standard,low,medium,945.04,507.58,2011-03-16,437.46,129.0,3.0,1306.0,1.0,1.0,1.0,111.0,Low Value,Lost Customer
17435,17436,97,2104,2017-03-17,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29,50.66,80.0,8.0,2341.0,2.0,4.0,2.0,242.0,Mid Value,Losing Customer
17436,17437,54,1282,2017-05-04,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,1993-07-20,1279.4,38.0,8.0,5521.0,3.0,4.0,4.0,344.0,High Value,Potential Customer
17437,17438,44,1812,2017-03-20,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09,1660.88,22.0,10.0,4084.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
17438,17439,0,2459,2017-04-10,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,167.20999999999998,53.0,11.0,4737.0,2.0,4.0,4.0,244.0,Mid Value,Losing Customer
17439,17440,3,1300,2017-09-29,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2004-09-28,1702.5499999999995,20.0,6.0,6148.0,3.0,2.0,4.0,324.0,Mid Value,Potential Customer
17440,17441,43,1376,2017-10-02,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2012-06-04,502.47,89.0,6.0,4576.0,1.0,2.0,4.0,124.0,Low Value,Evasive Customer
17441,17442,80,2859,2017-03-04,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,872.8900000000001,10.0,8.0,4153.0,4.0,4.0,3.0,443.0,High Value,Very Loyal
17442,17443,85,1098,2017-08-04,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2000-11-03,547.28,8.0,8.0,3879.0,4.0,4.0,3.0,443.0,High Value,Very Loyal
17443,17444,51,1381,2017-01-27,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1993-07-20,802.26,113.0,5.0,4177.0,1.0,2.0,3.0,123.0,Low Value,Evasive Customer
17444,17445,85,345,2017-03-06,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2004-07-25,827.1599999999999,19.0,7.0,3971.0,3.0,3.0,3.0,333.0,High Value,Potential Customer
17445,17446,47,2333,2017-02-16,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2003-02-16,189.28,92.0,4.0,2113.0,1.0,1.0,2.0,112.0,Low Value,Evasive Customer
17446,17447,3,2864,2017-12-13,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1999-07-20,1702.5499999999995,17.0,4.0,3022.0,4.0,1.0,3.0,413.0,Low Value,Recent Customer
17447,17448,5,2067,2017-01-25,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,114.93,30.0,8.0,3743.0,3.0,4.0,3.0,343.0,High Value,Potential Customer
17448,17449,46,2047,2017-03-26,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,1997-02-09,1215.34,67.0,2.0,1952.0,2.0,1.0,2.0,212.0,Low Value,Almost Lost Customer
17449,17450,85,532,2017-02-03,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02,547.28,28.0,6.0,3920.0,3.0,2.0,3.0,323.0,Mid Value,Late Bloomer
17450,17451,48,2115,2017-08-14,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2012-06-04,812.44,47.0,2.0,1168.0,2.0,1.0,1.0,211.0,Low Value,Almost Lost Customer
17451,17452,76,95,2017-09-11,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2003-09-09,128.45999999999992,38.0,4.0,3050.0,3.0,1.0,3.0,313.0,Low Value,Late Bloomer
